date,company,code,P/N,title,news,nextclose,lastclose,timeseriesforecast,timeserieslower,timeseriesupper,groundtruth01,timeseries01,nbpred
2018-01-16,远光软件,2063,0,远光软件：计划加大区块链技术应用投入 但产品尚未大范围应用,远光软件(002063)1月15日晚间披露区块链业务进展情况，2017年公司成立区块链应用事业部，开展基于业务场景的区块链产品应用及推广。同年，公司参与投资设立了启迪远光区块链产业基金。公司有计划加大在区块链技术应用上的投入，争取早日实现区块链技术产品的大范围应用。不过，公司区块链技术产品尚未大范围应用，对公司未来业绩的影响存在一定的不确定性。,9.5879,9.0019,,,,1.0,,1.0
2018-01-16,荣泰健康,603579,0,荣泰健康：九鼎投资拟清仓减持10.09%股份,新浪财经讯 1月15日消息，（603579）1月15日晚间公告，合计持股10.09%的公司股东苏州天胥湛卢中心（有限合伙）、苏州天盘湛卢九鼎投资中心（有限合伙）计划未来6个月内合计减持不超过1412万股，即不超过公司总股本的10.09%。,68.0671,69.7742,69.99871688975449,68.02588984418847,71.97154393532055,0.0,1.0,0.0
2018-01-16,成都路桥,2628,1,成都路桥公司控制权拟发生变更 16日起复牌,"中证网讯 （002628）1月15日晚间发布公告称，公司控制权拟发生变更，目前各方尚未签署正式股权转让协议，因此相关事项尚存在不确定性，敬请广大投资者注意投资风险。公司股票（证券简称：成都路桥，证券代码：002628）将于2018年1月16日（星期二）开市起复牌。　　公告显示，停牌期间，收购方宏义嘉华与转让方郑渝力、道诚力公司及李勤就收购事项所涉及的问题及相关安排进行了交流和谈判。郑渝力、道诚力公司拟通过协议转让方式将其合计持有的公司股份122,706,056 股转让给宏义嘉华；李勤拟通过协议转让方式将其持有的公司股份 36,870,810 股转让给宏义嘉华；上述股份转让完成后，宏义嘉华将持有公司股份 219,019,288 股，占公司总股本的 29.70%。宏义嘉华将成为公司的控股股东，刘峙宏先生将成为公司的实际控制人，目前各方已就上述事项达成一致。由于各方尚未就收购事项签署正式协议。下一步，上述各方将继续就本次收购剩余事项展开磋商谈判。（张典阁）",7.44,7.74,7.785469282603434,7.612647180707558,7.9582913844993115,0.0,1.0,0.0
2018-01-16,新疆浩源,2700,0,新疆浩源：股东胡珊拟6个月内清仓减持3.75%,新疆浩源：股东胡珊拟6个月内清仓减持3.75%,9.6784,10.5023,10.448544006881939,10.03219751487592,10.864890498887956,0.0,0.0,0.0
2018-01-16,三七互娱,2555,0,三七互娱公开发行可转债申请未获得证监会审核通过,新浪财经讯1月16日，深交所上市公司发布公告称，公司公开发行可转换公司债券申请未获得中国证监会发行审核委员会审核通过。,17.4149,18.301,18.331588291061724,17.329349750582274,19.33382683154118,0.0,1.0,1.0
2018-01-16,江铃汽车,550,1,江铃汽车拟每10股派现23.17元 共计提分红基金20亿,江铃汽车1月15日晚间公告称，董事会批准公司2017年度中期特别派息预案：从公司累计未分配利润中，每10股派送23.17元（含税）现金股息。　　根据江铃汽车披露产销快报，公司2017年1-12月汽车销量为31万辆，同比增长10.32%。公司称，公司皮卡全年销量增长好于行业，福特品牌新全顺和新世代轻客产品销量同比大幅增长。,15.3881,13.9908,14.09117947041154,13.809529848606148,14.372829092216936,1.0,1.0,1.0
2018-01-16,华西股份,936,0,华西股份年报预减61%-71% 投资收益减少,"原标题：华西股份年报预减61%-71% 投资收益减少　　中国证券网讯（记者 孔子元）华西股份15日晚间公告，预计2017年归属于上市公司股东的净利润17,529万元—23,573万元，比上年同期下降61%-71%。报告期实现的投资收益较上年同期减少，财务费用较上年同期增加。",6.401,6.3219,6.2798709844754335,5.982260320765056,6.577481648185812,1.0,0.0,0.0
2018-01-16,吉比特,603444,0,吉比特：股东拟清仓减持8.08%公司股份,(603444)1月15日晚间公告，持股8.08%的公司股东和谐成长计划未来6个月内减持合计不超过579.84万股公司股票，即不超过公司总股本的8.08%。,194.9435,199.3401,199.4052780941317,189.46279207879243,209.34776410947086,0.0,1.0,0.0
2018-01-16,荣泰健康,603579,0,荣泰健康两股东拟清仓减持10.09%股份,原标题：荣泰健康两股东拟清仓减持10.09%股份　　荣泰健康15日晚间公告，合计持股10.09%的公司股东苏州天胥湛卢九鼎投资中心与苏州天盘湛卢九鼎投资中心，计划合计减持不超过1412万股，即不超过公司总股本的10.09%。通过大宗交易、协议转让等方式减持的，减持期间为公告披露之日起3个交易日后的6个月内；通过集中竞价方式减持的，减持期间为公告披露之日起15个交易日后的6个月内。,68.0671,69.7742,69.99871688975449,68.02588984418847,71.97154393532055,0.0,1.0,0.0
2018-01-16,TCL集团,100,1,TCL集团：2017年净利同比增长62%-75%,TCL集团：2017年净利同比增长62%-75%,3.8233,3.8044,3.744872154053787,3.63349290251477,3.856251405592804,1.0,0.0,1.0
2018-01-16,华西股份,936,0,华西股份年报预减61%-71%，投资收益减少,华西股份年报预减61%-71%，投资收益减少,6.401,6.3219,6.2798709844754335,5.982260320765056,6.577481648185812,1.0,0.0,0.0
2018-01-16,顺威股份,2676,0,顺威股份：大股东涉嫌操纵市场被刑拘，1月16日复牌,顺威股份：大股东涉嫌操纵市场被刑拘，1月16日复牌,14.38,15.98,,,,0.0,,0.0
2018-01-16,新泉股份,603179,1,新泉股份：2017年年度业绩预增公告,经江苏新泉汽车饰件股份有限公司财务部门初步测算，预计2017年年度实现归属于上市公司股东的净利润与上年同期(法定披露数据)相比，将增加13842万元，同比增加121%左右。归属于上市公司股东的扣除非经常性损益的净利润与上年同期(法定披露数据)相比，将增加13663万元，同比增加123%左右。仅供参考，请查阅当日公告全文。,24.8576,22.5972,,,,1.0,,1.0
2018-01-16,荣泰健康,603579,0,荣泰健康：股东拟清仓减持10.09%股份,荣泰健康：股东拟清仓减持10.09%股份,68.0671,69.7742,69.99871688975449,68.02588984418847,71.97154393532055,0.0,1.0,0.0
2018-01-16,高澜股份,300499,0,高澜股份：股东海汇成长减持2.19%,高澜股份：股东海汇成长减持2.19%,12.532,12.7768,,,,0.0,,0.0
2018-01-16,粤宏远A,573,0,粤宏远A：预计2017年盈利比上年同期下降69.57%-84.78%,粤宏远A：预计2017年盈利比上年同期下降69.57%-84.78%,5.2833,5.1753,,,,1.0,,1.0
2018-01-16,中远海特,600428,1,中远海特：2017年净利2.41亿元 同比增379%,"证券时报网（www.stcn.com）01月15日讯中远海特(行情600428,诊股)1月15日晚间披露2017年度业绩快报，公司2017年实现营业总收入65.09亿元，同比增长10.63%；净利润2.41亿元，同比增长378.67%。报告期，全球制造业和贸易的恢复，伴随船舶运力供给增速的放缓，给国际航运市场带来转机，公司航运主业经营效益提高，航运业务收入和毛利同比上升。（证券时报・e公司）",5.7704,5.6212,5.587975184715852,5.470306161322958,5.705644208108745,1.0,0.0,1.0
2018-01-16,顺威股份,2676,0,顺威股份大股东文细棠被刑事拘留,"顺威股份(行情002676,诊股)1月15日晚公告称，公司于2017年12月29日收到由大股东文细棠委托送达的《说明》以及《上海市公安局拘留通知书》。文细棠涉嫌操纵证券、期货市场罪于2017年7月27日被刑事拘留。根据《说明》，文菁华与西部利得基金签订的《西部利得增盈1号资产管理计划资产管理合同》实际上是代文细棠所签署，文菁华通过西部利得增盈1号资产管理计划所持有的广东顺威精密塑料股份有限公司的全部股份均由文细棠实际控制。顺威股份表示，公司及中介机构对相关事项进行了全面核查。文细棠对西部1号资管计划股权控制的《说明》确认为真实。不能确认文菁华与文细棠具有股份代持关系，也不能确认文菁华所持顺威股份之股份由文细棠实际控制。公司无法确定涉嫌操纵的证券是否与公司相关。公司股票1月16日起复牌。",14.38,15.98,,,,0.0,,0.0
2018-01-18,南京银行,601009,1,南京银行参股公司IPO过会,"中国证券网讯（记者 孔子元）南京银行(行情601009,诊股)17日晚间公告，公司参股的江苏金融租赁股份有限公司首发申请获通过。公司为江苏金融租赁第二大股东，持有该公司 63,000万股股份，占该公司发行前总股本的比例为 26.86%，该部分股份自江苏金融租赁股票上市之日起12个月内不得转让。",8.2446,8.199,8.40592914519395,8.242109258292016,8.569749032095881,1.0,1.0,1.0
2018-01-18,达实智能,2421,1,达实智能：签7亿PPP合作协议书,达实智能：签7亿PPP合作协议书,5.5231,5.4735,5.457742116389915,5.281647008266448,5.633837224513383,1.0,0.0,0.0
2018-01-18,步森股份,2569,1,步森股份：控股股东暂缓并购计划,1月17日步森股份回复深交所称，根据控股股东提供的说明，控股股东将暂缓并购计划的推进，将部分融资资金用来追加保证金，以确保质押股份不存在平仓风险。另外，若委托投票权对应的股权被处置，或出现更高持股比例的股东等影响公司控制权稳定的情况，控股股东安见科技及其实控人赵春霞将实施增持计划，提高上市公司股份数量，维持对公司的控制权。,32.64,32.64,31.932691820694785,29.631595860689465,34.233787780700105,1.0,0.0,0.0
2018-01-18,移为通信,300590,1,移为通信：出资1000万美元获取一澳大利亚利公司品牌授权,移为通信：出资1000万美元获取一澳大利亚利公司品牌授权,26.2438,26.7073,26.654357660975023,24.26189194160536,29.04682338034469,0.0,0.0,1.0
2018-01-18,维宏股份,300508,1,维宏股份年报拟10转6派2.4元,"原标题：维宏股份年报拟10转6派2.4元　　中国证券网讯（记者 骆民）维宏股份17日晚间披露2017年度业绩预告。公司预计2017年盈利7,763.58万元-8,650.84万元，比上年同期增长75%-95%。公司控股股东、实际控制人及其一致行动人汤同奎和郑之开提议2017年度利润分配及资本公积转增股本预案为：拟以截至2017年12月31日的公司总股本56,820,000股为基数，向全体股东每10股派发现金股利人民币2.40元（含税），同时以资本公积金向全体股东每10股转增6股。",46.4799,45.6331,44.78579012576468,43.336377677222956,46.2352025743064,1.0,0.0,1.0
2018-01-18,柳钢股份,601003,0,柳钢股份原重组标的公司被柳钢集团收购,证券时报记者 刘凡　　1月16日宣布，停牌了3个月的重大资产重组终止，并召开投资者说明会。现在，这个重组有了续集，标的资产还是此前公布的标的——原新三板企业中金金属100%股权，只是收购主体变成了柳钢股份的控股股东——柳钢集团。　　1月18日晚间公告显示，广西柳州钢铁集团有限公司（以下简称“柳钢集团”）于1月17日与中金金属全体股东签署《股权转让协议》，拟收购其持有的中金金属100%股权。其中，柳钢集团拟向中金金属的实控人王文辉转让2.03亿股柳钢股份股票，作为交易的部分对价。交易价格为6.73元/股。本次转让的股票总价值为13.69亿元。这部分股份占柳钢股份总股本的7.94%。双方约定，王文辉将在协议生效30日内完成股权过户进行工商变更。　　根据公告，王文辉和妻子李娟是中金金属的实控人。截至2017年6月30日，王文辉持有中金金属86.09%的股份。本次交易完成后，王文辉将成为上市公司合计持股超过5%的股东。　　柳钢股份称，本次权益变动不会导致公司控股股东、实际控制人发生变化。柳钢集团仍为公司第一大股东。　　而对比此前柳钢股份的停牌重组方案公告中透露的信息，此前柳钢股份的收购计划是拟以发行股份及支付现金的方式购买中金金属100%的股权。但由于交易双方未能就本次交易股票发行价格的定价原则、业绩对赌条款、股票锁定期条款达成一致。经交易双方协商一致，决定终止本次交易。　　但最终柳钢集团还是将中金金属纳入体系中，只是收购的主体从上市公司变成了上一级的控股集团，收购的方式也从此前的发行股份变成了协议转让。较之于此前的发行股份及支付现金的计划，此次直接进行协议转让的方式让并购更具操作性。　　中金金属是一家从事不锈钢板生产与销售的企业，成立于2013年。2016年12月26日成功在新三板挂牌。但中金金属最新公告显示，已自2017年11月24日起终止挂牌。中金金属近年来业绩表现不错，2015年、2016年和2017年前6月的营收分别为7.75亿元、22亿元和10.23亿元，同比分别增长463.28%、183.81%和10.71%，净利润分别为3382.70万元、1.86亿元和4392.9万元，同比分别增长245.15%、451.04%和-13.81%。　　证券时报记者注意到，柳钢集团近期还在进行一系列重组，最新的消息是在2017年12月29日，广西壮族自治区国资委宣布，柳钢集团与十一冶建设集团战略重组。十一冶集团由此成为了柳钢集团的子公司，不再作为自治区国资委直接监管企业。十一冶集团出资人由广西自治区国资委调整为柳钢集团。据悉，这是柳州加快打造广西沿海钢铁精品基地的重大举措。　　柳钢集团自深化钢铁行业供给侧改革以来业绩持续走强。据柳州当地媒体报道，2017年，柳钢集团的钢、铁产量创新高。2017年1月~11月，柳钢集团营业收入为622亿元，利润超过33亿元，达到历史同期最好水平。今年预计全年盈利超40亿元。柳钢股份的经营业绩已大幅增长。在最新的业绩预告中，柳钢股份宣布2017年的净利润将大幅增加22.50亿元，达到25.7亿元，同比增长1148%到1311%。,6.6333,6.7951,,,,0.0,,1.0
2018-01-18,深南电A,37,0,深南电A年报预降99%,"中国证券网讯（记者 孔子元）17日晚间公告，预计2017年年度实现归属于上市公司股东的净利润约约1,600万元，比上年同期下降约98.78%。上期转让公司持有中山市深中房地产投资置业有限公司与中山市深中房地产开发有限公司各75%股权实现非经常性损益143,950.21万元，本报告期没有处置股权收益。本报告期损益主要为经常性损益（经营性盈利）。",6.65,6.7,6.603525213336863,6.3394821434104465,6.8675682832632825,0.0,0.0,0.0
2018-01-18,金鹰股份,600232,1,金鹰股份：控股股东拟增持100万股-720万股,金鹰股份：控股股东拟增持100万股-720万股,6.6351,6.6255,6.444652397868216,6.2396174367848705,6.649687358951563,1.0,0.0,1.0
2018-01-18,新劲刚,300629,0,[公司]新劲刚终止重大资产重组 股票复牌,全景网1月17日讯 新劲刚(300629)周三晚公告，公司终止重大资产重组，公司股票将于2018年1月18日（周四）开市起复牌。（全景网）,30.9352,33.7808,33.78015910327443,33.454444825266606,34.105873381282265,0.0,0.0,0.0
2018-01-22,蓝晓科技,300487,0,蓝晓科技：股价连续五日涨停 明起停牌核查,原标题：蓝晓科技：股价连续五日涨停 明起停牌核查证券时报网（）01月21日讯（证券时报·e公司）,28.9691,28.9691,31.446700312045888,30.52169300047666,32.37170762361512,1.0,1.0,1.0
2018-01-22,蓝晓科技,300487,0,蓝晓科技连续五日涨停今起停牌核查,蓝晓科技连续五日涨停今起停牌核查,28.9691,28.9691,31.446700312045888,30.52169300047666,32.37170762361512,1.0,1.0,1.0
2018-01-22,贵州燃气,600903,0,贵州燃气区间涨幅高达910% 提示风险明日复牌,原标题：贵州燃气区间涨幅高达910% 提示风险明日复牌证券时报网（）01月21日讯（证券时报·e公司）,21.4894,22.9974,22.52466842365081,21.42870151171259,23.620635335589036,0.0,0.0,0.0
2018-01-22,杉杉股份,600884,0,杉杉股份：未与中兴通讯签署石墨烯导热垫相关协议,杉杉股份：未与中兴通讯签署石墨烯导热垫相关协议,18.0607,17.6946,18.12096124097264,17.449890822620866,18.79203165932441,1.0,1.0,1.0
2018-01-29,*ST众和,2070,0,*ST众和或被暂停上市,*ST众和或被暂停上市,4.0,4.11,3.3996219879388603,1.8548490004257625,4.944394975451958,0.0,0.0,1.0
2018-01-29,*ST众和,2070,0, *ST众和：公司股票可能被暂停上市,"*ST众和(行情002070,诊股)1月28日晚间公告，公司2015年、2016年度净利润为负值，若公司2017年度净利润继续为负值，深交所将自公司2017年年报披露之日起，对公司股票实施停牌，并在停牌后15个交易日内作出是否暂停公司股票上市的决定。公司在三季报中预计2017年净利润为亏损2亿元-2.5亿元。公司预计于2018年4月下旬披露2017年年度报告。",4.0,4.11,3.3996219879388603,1.8548490004257625,4.944394975451958,0.0,0.0,1.0
2018-01-30,红星发展,600367,1,红星发展年报预增105%-124%,中国证券网讯（记者 孔子元）29日晚间公告，预计2017年年度实现归属于上市公司股东的净利润与上年同期相比，将增加4800万元到5700万元，同比增加105%到124%。2017年，主要产品碳酸钡、硫酸钡、碳酸锶、电解二氧化锰、高纯硫酸锰和副产品硫磺销售价格同比实现不同程度上涨，是公司业绩同比增长的主要因素。同时，硫酸钡和硫磺产品的销量同比也有所增加，一定程度上增加了公司利润。,11.136,11.1857,11.330361734546823,10.7993641104128,11.861359358680847,0.0,1.0,0.0
2018-01-30,京能电力,600578,0,京能电力年报预减68% 因煤价高企,"原标题：京能电力年报预减68% 因煤价高企　　中国证券网讯（记者 孔子元）京能电力29日晚间公告，预计2017年年度实现归属于上市公司股东的净利润与上年同期168,554万元相比，将减少114,500万元，同比减少68%左右。由于煤炭价格持续处于高位导致公司营业成本同比增长，影响公司利润同比大幅下降。",3.5788,3.6075,3.606389378455448,3.5587690603480184,3.654009696562877,0.0,0.0,0.0
2018-01-30,方大炭素,600516,1,方大炭素:2017年业绩预增5273%到5323%,"方大炭素(行情600516,诊股)预计 2017 年度实现归属于上市公司股东的净利润与上年同期相比，将增加 355，700 万元到 359，000万元，同比增加 5273%到 5323%。",20.7198,19.7509,19.80592415515467,18.44632761782679,21.16552069248255,1.0,1.0,0.0
2018-01-30,GQY视讯,300076,0,GQY视讯：年报预亏1.17亿元至9700万元,GQY视讯：年报预亏1.17亿元至9700万元,5.2955,5.8131,5.801961750964778,5.6225459842460666,5.981377517683487,0.0,0.0,0.0
2018-01-30,酒鬼酒,799,1,酒鬼酒：年报净利预增52%-70%,酒鬼酒：年报净利预增52%-70%,24.2806,24.2609,,,,1.0,,1.0
2018-01-30,益生股份,2458,0,益生股份：下调业绩预期，预亏3.45亿-3.25亿,益生股份：下调业绩预期，预亏3.45亿-3.25亿,6.8846,7.6477,7.588048213755768,7.294801683953005,7.881294743558532,0.0,0.0,0.0
2018-01-30,红阳能源,600758,1,红阳能源：年报净利预增147.67%,红阳能源：年报净利预增147.67%,7.3074,7.2201,7.229984649125935,7.03155132893265,7.428417969319219,1.0,1.0,0.0
2018-01-30,韩建河山,603616,0,韩建河山：年报预亏,韩建河山：年报预亏,13.5312,15.0391,15.05880012908123,14.391094737310391,15.726505520852072,0.0,1.0,1.0
2018-01-30,马钢股份,600808,1,马钢股份年报预增237%,马钢股份1月29日晚间公告，预计公司2017年年度实现归属于上市公司股东的净利润人民币41.40亿元左右，与上年同期相比，将增加约人民币29.11亿元，同比增加236.86%左右。2017年，中国经济稳中向好，主要用钢行业增长好于预期。同时，国家稳步推进供给侧结构性改革，着力化解钢铁过剩产能，全面取缔“地条钢”，钢铁企业经营环境明显好转。来源：中国钢铁新闻网,3.7703,3.8908,3.8154365375697137,3.7087209727951835,3.922152102344244,0.0,0.0,0.0
2018-01-30,国药股份,600511,1,国药股份年报预增100%-120%,"中国证券网讯（记者 孔子元）29日晚间公告，预计2017年年度实现归属于上市公司股东的净利润与上年同期相比，将增加54,800万元到65,700万元，同比增加100%到120%。2017年6月公司完成了重大资产重组暨发行股份购买资产并募集配套资金项目，对四家标的公司财务报表于6月进行合并。",27.4704,25.3915,25.7077011426499,24.93377453743739,26.48162774786241,1.0,1.0,1.0
2018-01-30,岳阳林纸,600963,1,岳阳林纸：年报净利预增1066%到1207.99%,岳阳林纸：年报净利预增1066%到1207.99%,6.6306,6.6503,6.666572271868995,6.4964339537819615,6.836710589956028,0.0,1.0,1.0
2018-01-30,红星发展,600367,1,红星发展：年报净利预增105%到124%,红星发展：年报净利预增105%到124%,11.136,11.1857,11.330361734546823,10.7993641104128,11.861359358680847,0.0,1.0,0.0
2018-01-31,徐工机械,425,1,徐工机械：预计2017年盈利10亿元-10.5亿元,徐工机械：预计2017年盈利10亿元-10.5亿元,4.4765,4.4276,4.38397380505491,-201233157092.94144,201233157101.70935,1.0,0.0,1.0
2018-01-31,潜能恒信,300191,1,潜能恒信控股股东一致行动人转让5.05%公司股份,"中国证券网讯（记者 骆民）30日晚间公告，公司控股股东周锦明一致行动人郑启芬、张海涛于2018年1月30日与王冬梅签署《个人股权转让协议》，分别将其所持的8,075,000股，共计16,150,000股（占公司总股本的5.05%）转让给王冬梅，每股转让价格为21.2元人民币，总价342,380,000元人民币。转让完成后王冬梅将成为公司的股东，持有公司5.05%的股份。",22.2652,23.8327,23.78519890984315,22.562228690602602,25.008169129083697,0.0,0.0,0.0
2018-01-31,田中精机,300461,0,田中精机：终止重大资产重组,原标题：田中精机：终止重大资产重组证券时报网（）01月30日讯（证券时报·e公司）,31.6637,35.1819,35.79643221953196,34.08268703814433,37.510177400919595,0.0,1.0,0.0
2018-01-31,东北制药,597,1,东北制药：2017年净利预增360%-400% 主导产品维生素C价格上涨,(000597)1月30日晚间公告，公司预计2017年实现盈利1.1亿元-1.2亿元，同比增长360%-400%，上年同期实现盈利2378.81万元。与上年同期对比，公司主导产品维生素C价格上涨；另外受环保等因素影响，包材、动力用煤、化工原料等市场价格上涨明显，导致成本增加。人民币汇率波动，导致汇兑损失增加。,6.7785,7.1745,7.204677922464964,7.009580481046084,7.399775363883847,0.0,1.0,0.0
2018-01-31,中国人寿,601628,1,中国人寿年报预增55%-75%,原标题：中国人寿年报预增55%-75%　　中国证券网讯（记者 孔子元）中国人寿30日晚间公告，公司2017年度归属于母公司股东的净利润较2016年度同期相比，预计增加约人民币105.20亿元到人民币143.45亿元，同比增加约55%到75%。2017年，公司加大固定收益类资产配置力度，投资收益较2016年同期较快增长，以及传统险准备金折现率假设更新的影响。,29.5874,29.3332,29.4736354323904,28.75316088467606,30.19410998010475,1.0,1.0,1.0
2018-01-31,海联讯,300277,1,海联讯：深圳盘古溢价近40%受让29.85%公司股份 明日复牌,"证券时报网（www.stcn.com）01月30日讯海联讯(行情300277,诊股)1月30日晚公告，中科汇通以协议转让方式向深圳市盘古天地产业投资有限责任公司转让其持有的公司全部股份，即9998.63万股，占公司总股本的29.8467%，转让价格11.04元/股，较停牌前股价（7.98元）溢价38.35%，转让价款11.04亿元。转让完成后，深圳盘古将持有29.8467%股份，成公司第一大股东。深圳盘古不排除未来12个月内继续增持。公司股票1月31日复牌。（证券时报・e公司）",8.6906,7.8988,7.6553413258059,7.264686193077008,8.045996458534793,1.0,0.0,1.0
2018-01-31,福建水泥,600802,0,福建水泥：预计2017年亏损1.55亿元到1.48亿元,"福建水泥(行情600802,诊股)：预计2017年亏损1.55亿元到1.48亿元，上年同期盈利1381万元；本期公司产品（水泥及商品熟料）销售量价齐升，水泥业务经营同比大幅减亏，但部分控股子公司由于成本、售价倒挂，产能无法完全释放，本期继续出现亏损。",7.1317,7.8687,7.966722282993891,7.658426116102327,8.275018449885454,0.0,1.0,1.0
2018-01-31,英科医疗,300677,1,英科医疗：2017年拟10转10派1.5元,(300677)1月30日晚间公告，控股股东、实际控制人刘方毅提议2017年利润分配及资本公积金转增股本的预案为：每10股派现1.5元(含税)；同时每10股转增10股。,28.8821,26.2542,26.313241087598108,25.060965244919597,27.565516930276623,1.0,1.0,1.0
2018-01-31,鹏起科技,600614,1,鹏起科技年报预增336%,"原标题：鹏起科技年报预增336%　　中国证券网讯（记者 孔子元）鹏起科技30日晚间公告，预计2017年度实现归属于上市公司股东的净利润与上年同期相比，将增加30,830万元，同比增加336%左右。受益于国家政策对军民融合产业的支持，公司子公司洛阳鹏起实业有限公司开拓了新的市场，客户业务订单与上年同期相比增幅较大。",10.16,10.16,10.15379616099886,9.816956770313304,10.490635551684417,1.0,0.0,1.0
2018-01-31,一汽夏利,927,0,一汽夏利：2017年预计亏损16.05亿元-16.85亿元,一汽夏利：2017年预计亏损16.05亿元-16.85亿元,4.38,4.34,4.431044904904118,4.0047171437991365,4.857372666009099,1.0,1.0,0.0
2018-01-31,田中精机,300461,0,田中精机：终止重大资产重组,田中精机：终止重大资产重组,31.6637,35.1819,35.79643221953196,34.08268703814433,37.510177400919595,0.0,1.0,1.0
2018-01-31,红豆股份,600400,1,红豆股份年报预增279% 因出售红豆置业股权,"原标题：红豆股份年报预增279% 因出售红豆置业股权　　中国证券网讯（记者 孔子元）红豆股份30日晚间公告，公司预计2017年年度归属于上市公司股东的净利润与上年同期相比增加44,558万元左右，同比增加279%左右。本次业绩预增主要是由于公司出售持有的无锡红豆置业有限公司60%股权（属非经常性损益）所致，影响金额为42,630万元。报告期内，公司男装业务收入及净利润均保持增长。",4.8266,4.8471,4.870018370122387,4.739021501220153,5.00101523902462,0.0,1.0,1.0
2018-01-31,首钢股份,959,1,首钢股份：预计2017年盈利22亿元-23亿元,首钢股份：预计2017年盈利22亿元-23亿元,6.14,6.29,6.265415949838928,6.135369590065928,6.395462309611924,0.0,0.0,1.0
2018-01-31,安凯客车,868,0,安凯客车：2017年预计亏损2.3亿元-2.55亿元,安凯客车：2017年预计亏损2.3亿元-2.55亿元,7.29,8.1,8.10560496372312,7.5244060756778435,8.686803851768397,0.0,1.0,0.0
2018-01-31,红豆股份,600400,1,红豆股份年报预增279% 因出售红豆置业股权,"中国证券网讯（记者 孔子元）红豆股份30日晚间公告，公司预计2017年年度归属于上市公司股东的净利润与上年同期相比增加44,558万元左右，同比增加279%左右。本次业绩预增主要是由于公司出售持有的无锡红豆置业有限公司60%股权（属非经常性损益）所致，影响金额为42,630万元。报告期内，公司男装业务收入及净利润均保持增长。",4.8266,4.8471,4.870018370122387,4.739021501220153,5.00101523902462,0.0,1.0,1.0
2018-01-31,乐视网,300104,0,乐视网：预计2017年亏损116.05亿元-116.1亿元,乐视网：预计2017年亏损116.05亿元-116.1亿元,8.15,9.05,8.200111941420461,7.676204039453625,8.7240198433873,0.0,0.0,1.0
2018-01-31,万华化学,600309,1,万华化学2018年2月份中国地区MDI价格公告,万华化学2018年2月份中国地区MDI价格公告,34.6243,34.6243,34.61708120003752,24.72309901400585,44.51106338606918,1.0,0.0,1.0
2018-01-31,天际股份,2759,0,天际股份大幅下调2017年度业绩预期 新增六氟磷酸锂项目竣工验收,全景网1月30日讯 天际股份(002759)周二晚公告，预计2017年净利为1400万元-3400万元，同比下降55.85%-81.82%。公司此前在三季报中预计2017年净利2.08亿元-2.46亿元，同比预增170%-220%。受新能源汽车补贴政策调整等因素影响，子公司新泰材料的六氟磷酸锂产品销价持续走低，经营业绩未完成年度目标。公司对新泰材料相关资产计提商誉减值准备，预计减值幅度为1.4亿元-1.6亿元。（全景网）,13.4366,14.9295,14.690410038423634,14.024494544115178,15.356325532732091,0.0,0.0,0.0
2018-01-31,西山煤电,983,1,[西山煤电]马兰矿通过国家一级安全生产标准化矿井验收,"1月29―31日,国家安全监管总局研究中心处处长张兆庚带领专家组对马兰矿国家一级安全生产标准化工作进行检查验收。省煤炭工业厅、山西焦煤集团相关部门负责人,西山煤电(行情000983,诊股)集团副总经理、安监局长戴永禄陪同验收。评审专家组在听取矿井概况、安全生产标准化主要做法、采掘工作面布置等情况汇报后,按照国家一级安全生产标准化矿井考评标准,分组入井到18504采煤工作面、10708瓦斯抽放巷、中央变电所等地点实地检查。按照国家一级安全生产标准化矿井考评标准,对安全风险分级管控、安全隐患排查治理、通风、地质灾害防治与测量等11个专业的资料进行了全面查阅。在通报会上,各专业组对该矿安全生产标准化建设工作做出评分和点评,对存在问题提出整改意见和建议。在经过对照检查和综合评定后,认为该矿安全生产标准化机构健全、资料详实、管理规范,工作扎实有效,达到国家一级安全生产标准化矿井要求。该矿对专家组的工作表示感谢,表示将查漏补缺,深入推进安全生产标准化建设,确保安全生产标准化再上新台阶。戴永禄要求该矿充分认识不足之处,分类梳理查出的问题,坚持问题导向,尽快整改落实,以更严、更细的态度抓好安全管理各项工作。",10.0758,10.1611,10.303718639349613,9.932895213607793,10.67454206509143,0.0,1.0,1.0
